text,label,label_name
tanning in this heat is an extreme sport,sarcastic,1
i wish i had a boyfriend for the sole purpose of building my ikea furniture for me,not-sarcastic,0
I do love it when my mum makes me spend my savings on beer 😒,sarcastic,1
"white bitches vomiting on my shoes,, please take a step back before i elbow your face and one inch punch the fetus growing inside of you",not-sarcastic,0
Dunno what’s worse us losing or this covid that’s riddled all over me body,not-sarcastic,0
He’s All That literally made me cry I’m not kidding I feel so dumb!!!!!!!!,not-sarcastic,0
I love it when someone criticses my parenting then their adult son cuts his finger off with a knife and breaks his leg by falling off a bike,sarcastic,1
the absolute shiver down my spine i get when i hear sweet caroline,not-sarcastic,0
If ya headcanon Cub as an alien you could also make a Lilo and Stitch AU with Scar as Lilo and Cub as Stitch,not-sarcastic,0
"missed this the first time round but a conversation I really wanted to see happen , great article @hkatewilliams  https://t.co/wH0doPQlb1",not-sarcastic,0
Men will literally fake an injury on the football field instead of going to therapy,sarcastic,1
#BigNightIn Please send a virtual hug to Grandma Gwen in Liverpool from The Wigwoods in Coventry. Separated only by miles of cuddles xxx,not-sarcastic,0
hug your loved ones right every single day. life is not promised to us so make every second count,not-sarcastic,0
i lost the promise ring my boyfriend got for me about a year ago… and when he left for basic he let me keep the one i gave him since he couldnt take it. well i found mine- our rings are back together :) https://t.co/2OgpQgH5n2,not-sarcastic,0
"Thanks @Tesco for not informing me that my click and collect order had been cancelled when my account says it's ready to collect my partner has had to travel unnecessarily to Stafford and we still don't have our shopping, good diet I guess having to wait for my 26th delivery slot https://t.co/xq9oXEkw8o",sarcastic,1
I’ve just spent 6 hours watching minecraft streamers instead of doing my homework I have no regrets,not-sarcastic,0
I reckon zoella will get engaged in New York this year,not-sarcastic,0
Some of my fondest @WestHam  memories were formed during Glenn Roeder's time as manager. Terribly sad news. https://t.co/3i5dsyEqPE,not-sarcastic,0
"Think I might get a knock on the door from Environmental Health after that poo.

Jeez, it's taking layers off my eye balls.

*opens all windows wide*",not-sarcastic,0
my hobbies include leaving projects for the night before and then complaining that the teacher didn't give us enough time 🙃🙃,sarcastic,1
@brruhia Nah bruh you just drinking it upside down 😂,sarcastic,1
"one time i lost a tooth in a bowl of lucky charms and then thought it was a marshmellow, bit into it, and cracked another tooth",not-sarcastic,0
Everyday in class I count how many days I have left in the semester #isitsummeryet 😩,not-sarcastic,0
In sunny spain at the moment!!! Hows it all in england?,sarcastic,1
💕 tip for baking bread! 🍞🥐🥖 you can use the yeast in your dog's ears to substitute active dry yeast or instant yeast in a pinch! 💕,sarcastic,1
"My uber driver talked about the failing American education system, the American dream, and doing acid in Amsterdam all in a 10 minute span",not-sarcastic,0
i love desth note go light go,not-sarcastic,0
I’m gonna miss scantrons shortening my name to “Christ” after 16 years,sarcastic,1
"I just finally got around to starting the most recent season of Archer, and I am seriously bummed out for being only one episode in to my favorite animated tv comedy",not-sarcastic,0
Feels like 10 degrees!! Wow catch me in South Parks soaking up the rays 😎 https://t.co/EpgwTLgICW,sarcastic,1
Why is asking for a letter of recommendation so embarrassing,not-sarcastic,0
It’s that time again. Please recommend some good period dramas and comedies.,not-sarcastic,0
I never thought I’d have a mortal enemy but it’s whoever keeps printing on blue paper and then leaving like 5-10 blue sheets in the math room copier when they’re done for the next unsuspecting person,sarcastic,1
ima get up early tomorrow and make some tea and sit on the patio oh how I love to imagine things im never gonna do,sarcastic,1
"2br apt, Notts city centre  https://t.co/yFj989BdXR",not-sarcastic,0
Went through all the trouble of growing this bone helmet over my meat computer just for it to start hurting itself from the inside,not-sarcastic,0
I don’t like how bright the white text and icons are,not-sarcastic,0
I get a lot of boy who cried wolf vibes from the Red Cross and their emergency blood shortages all the time,sarcastic,1
@TstreeTContra Mcgregor is a better boxer than tyron though,not-sarcastic,0
just met the love of my life don't text,sarcastic,1
Thank you to my apartment complex for consistently cutting the grass at 8 am every Thursday for ~5 hours. It’s definitely not super obnoxious or bothersome ☺️☺️,sarcastic,1
"me: trying to sleep slightly earlier than usual bc I feel like shit 
my friend, texting the group chat 13 separate times at nearly 4am: hello I don’t think so! how abt I tell u abt how bad things are going instead :)",sarcastic,1
accidentally followed CCD guidelines instead of CDC guidelines and now i have covid AND catholic guilt :/,sarcastic,1
Can't wait to get a kebab,not-sarcastic,0
why is it so hard to find tshirts with cool wizards on them,not-sarcastic,0
"will never understand why ppl do meth,, just buy a shit tonne of incense in bulk stupid",sarcastic,1
"So now that it's not getting banned, should I download TikTok?",sarcastic,1
WTF!!! #billcosby conviction was just overturned by the Pennsylvania Supreme Court!!!! #wtf #WHY #me2 @BillCosby,not-sarcastic,0
white ppl sure do love Himalayan pink sea salt,not-sarcastic,0
"@traves whoa! that's a little too crazy man, slow down",sarcastic,1
"“If I could have changed anything about my childhood I would have never watched spongebob”

-no one",sarcastic,1
my favorite brand of old people are the ones who work as tour guides at national parks,not-sarcastic,0
"""coping strategies to help with tinnitus and hearing loss: see a doctor!"" Wow thanks internet",sarcastic,1
Wait for the car driving down the path!,not-sarcastic,0
Excited to present some research and listen to some studies at the #IARR2021 conference :),not-sarcastic,0
"@BIGRXD12 ah yes, people with eating disorders, famous for easily being able to not worry about their weight",sarcastic,1
i cant wait to like get my own place and get a lil cat someday im allergic to cats but its Ok,not-sarcastic,0
i just absentmindedly scooped a spoonful of cat food into my cup of coffee. someone please save me from myself,not-sarcastic,0
late night coffee cravings are tempting fate,not-sarcastic,0
80% of #LittleHouseonthePrairie episodes involve Laura befriending weird old men.,not-sarcastic,0
“Dad where did you watch the World Cup in 1966?” “I watched it on my own in my bedroom with a pigeon”,not-sarcastic,0
"No joke, air-fried Twisted Teas are THE BEST.",sarcastic,1
victini is my favorite pokemon,not-sarcastic,0
happy birthday gorgeous! have an amazing day i love you!!💓💓 @gracekennardd,not-sarcastic,0
Did my cashier at Trader Joes really tell me he wishes that he could drink tea at night like me but if does he has to pee multiple times during the night?,not-sarcastic,0
"@sethrogenvevo I'm not sure exactly how on iPhones, but I know my Android let's me back up my saved voice mail messages on Google drive! I can look into it for you for iPhones",not-sarcastic,0
thanks to everyone for all the love and support!!! so blessed to have this opportunity!  officially a mustang!! #stanggang @Mside_Softball @AquinasNation https://t.co/8eqyrglBCf,not-sarcastic,0
my short term memory has gotten so shit lately but the silver lining is that every time i listen to my playlists i’ve had for months i still get that listening to a good song for the first time feeling,not-sarcastic,0
"i am afraid that, despite all of your words and actions, you actually just hate me",not-sarcastic,0
My fiance got me a beautiful dancer ring made by the talented @casting_adlo I love it so much and gives me an excuse to talk about critically acclaimed MMORPG FFXIV ✨ https://t.co/CAWXNt2Vcp,not-sarcastic,0
first vaccine done eeeeeeeeek,not-sarcastic,0
🤙🏼 https://t.co/bbhd4Bwonn,not-sarcastic,0
I just had to call and explain to my bank that the 3 donations this past week to the @WWF were not fraudulent charges and that I did in fact intent to make them😅,not-sarcastic,0
I really wanted something sweet for breakfast and all I have is dark chocolate so that’s what I’m having!,not-sarcastic,0
Yessssss Hannah Ann more emotion in the finale than in the whole season. Get him!! #TheBachelor,not-sarcastic,0
wearing a cute jumpsuit is all fun and games until you have to go to the bathroom,sarcastic,1
"#NakedForMonstaX
@OfficialMonstaX 
This is a great hashtag 😂",not-sarcastic,0
"Yesterday a stranger went into detail telling me how much better her new man is compared to her ex husband at oral sex, and it was a weird conversation but I guess I’m happy for her. New Year new mens.",not-sarcastic,0
"For the first time my outfit doesn't have black in it. 

Proud of myself.",not-sarcastic,0
"Watched the #matthanock clip and immediately my mental health regressed, and not just cos he fucked the NHS",not-sarcastic,0
Idk why but I love comfortable silence,not-sarcastic,0
mentally I’m hiding in the walk-in,sarcastic,1
"If u delete @Airbnb and download @vrbo (and send me proof), I will Venmo u money. Thank u.",not-sarcastic,0
Ah gotta love that Friday morning burnt out feeling 🌄,sarcastic,1
Bloody lush😍😍😍😍 https://t.co/tkU6lYhVXQ,not-sarcastic,0
"When I feel like shit I like to go on wish, add a load of crap to my basket and then delete the app without buying any of it. Satisfies my need for shopping but doesn’t contribute to fast fashion.",not-sarcastic,0
Happy to be part of the team! https://t.co/ardpGl0M9p,not-sarcastic,0
Nothing pisses me off more than people with double standards 👌🏻,not-sarcastic,0
This is so good https://t.co/DchGVNyEuz,not-sarcastic,0
Guys literally confuse the SHIT out of me,not-sarcastic,0
just got a strawberry coconut refresher from @dunkindonuts and it’s so sour i think the milk is expired 🥴,not-sarcastic,0
